#Name Omega0 sigma8 WindEnergyIn1e51erg RadioFeedbackFactor VariableWindVelFactor RadioFeedbackReiorientationFactor OmegaBaryon HubbleParam n_s MaxSfrTimescale FactorForSofterEQS IMFslope SNII_MinMass_Msun ThermalWindFraction VariableWindSpecMomentum WindFreeTravelDensFac MinWindVel WindEnergyReductionFactor WindEnergyReductionMetallicity WindEnergyReductionExponent WindDumpFactor SeedBlackHoleMass BlackHoleAccretionFactor BlackHoleEddingtonFactor BlackHoleFeedbackFactor BlackHoleRadiativeEfficiency QuasarThreshold QuasarThresholdPower UVBH0beta UVBH0Deltaz UVBHepbeta UVBHepDeltaz SNIa_Rate_Norm SNIa_Rate_DTD_power SofteningComovingType01 seed
 SB35_1652 0.30427 0.92715 1.4757 2.4761 8.884 10.69 0.038148 0.79753 1.0565 2.5135 0.64161 -2.7147 11.383 0.051732  1805 0.48561 308.21 0.62552 0.0013162 2.3249 0.25661 0.00015914 0.31509 4.2821 0.20419 0.49173 0.0066215 0.12971 1.8395 -1.5828 1.6297 -0.88503 0.0010445 1.1603 3.0145 26652
 SB35_1653 0.20609 0.68232 7.0322 0.4746 4.9625 29.912 0.060637 0.52832 0.84314 1.7573 0.27706 -2.1314 4.0258 0.36481 3892.5 0.03415 505.92 0.070531 0.0022059 1.3079 0.70073 2.8075e-05 3.8896 0.18675 0.063079 0.055385 0.00041901 3.5171 4.9366 -3.1363 0.38701 -0.34614 0.0017422 1.0228 1.9794 26653
 SB35_1654 0.10566 0.88292 1.8095 1.1684 6.1522 20.735 0.048909 0.61401 0.94705 1.1621 0.14067 -1.8462 9.9512 0.037027 2132.3 0.091156 432.76 0.28863 0.0062222 2.9524 0.42895 4.8651e-05 0.50635 1.0783 0.12868 0.1461 0.059197 2.3739 0.76173 -4.5351 3.6085 -0.67956 0.0012837 0.95248 1.2938 26654
 SB35_1655 0.40431 0.72635 8.5657 0.76098 11.052 14.194 0.05144 0.74455 1.1526 3.3199 0.32665 -2.5077 6.5902 0.11908 45.66 0.01316 228.89 0.15315 0.00092317 1.9305 0.98562 9.2108e-05 1.5609 0.8402 0.02606 0.37232 0.00012018 1.9799 3.1151 -0.50164 0.87091 -0.093672 0.0014752  1.36 2.3058 26655
 SB35_1656 0.42535 0.97916 2.2061 0.42038  6.51 18.963 0.035207 0.79006 1.0194 1.5067 0.36705 -2.4191 4.7718 0.045498 3301.6 0.31541 453.09 0.77566 0.00112 2.5362 0.22894 2.9426e-05 0.60717 4.0877 0.050564 0.13616 0.00022639 3.8505 6.7329 -4.9224 1.7437 -0.15829 0.0013935 1.133 3.838 26656
 SB35_1657 0.12719 0.63656 7.417 2.1667 14.77 25.962 0.062642 0.55912 0.83103 4.3042 0.16403 -1.927 11.629 0.10338 1403.8 0.039432 261.64 0.11347 0.0026545 1.5806 0.7856 0.00017601 1.8711 0.29509 0.25266 0.2137 0.013016 0.48759 1.6341 -0.26553 0.44911 -0.57239 0.0011317 1.0594 1.5218 26657
 SB35_1658 0.22674 0.83569 1.7821 0.86005 8.2667 39.317 0.04437 0.58319 0.93494 2.7403 0.24586 -2.2981 6.3285 0.059564 636.71 0.14036 175.48 0.4268 0.0076517 2.1631 0.4566 9.6252e-05 0.26563 1.6161 0.032301 0.64723 0.001944 1.6533 2.2773 -1.3523 3.091 -0.40581 0.0016042 0.97968 1.164 26658
 SB35_1659 0.32541 0.77983 6.0152 1.3332 3.7713 13.752 0.051916 0.75202 1.1155 1.9158 0.55166 -2.5557 9.1896 0.2968 2533.5 0.011399 385.57 0.20773 0.00080274 1.2045 0.90071 5.3668e-05 3.2801 0.65881 0.10354 0.089794 0.0034896 2.009 0.86005 -3.5281 0.81799 -0.86692 0.00094864 1.3233 2.5087 26659
 SB35_1660 0.39822 0.86129 12.819 1.9425 4.643 15.863 0.042603 0.62583 0.90269 3.7526 0.17502 -2.7506 7.4654 0.14705 2455.9 0.0084227 412.7 0.12917 0.004923 2.8259 0.34993 3.9873e-05 0.47969 0.46593 0.19209 0.42377 0.0007619 0.75746 8.4124 -3.9787 2.5699 -0.039367 0.0010074 0.88821 1.7827 26660
 SB35_1661 0.29923 0.70462 2.6934 0.63341 10.358 22.192 0.055246 0.70775 1.0973 1.3405 0.77864 -2.1033 8.0769 0.032335 370.54 0.058078 222.92 0.34059 0.00051928 1.8068 0.69335 0.00023014 2.4867 2.0503 0.038915 0.070109 0.0086811 3.3926 1.0799 -1.1362 0.6103 -0.68797 0.0016597 1.2948 3.3469 26661
 SB35_1662 0.19995 0.90513 4.6989 2.8485 11.776 33.602 0.031955 0.83455 0.99342 1.6976 0.51254 -1.8728 5.9011 0.21108 1607.3 0.01699 339.98 0.083622 0.0014568 2.4515 0.56455 0.00013075 0.77414 0.10252 0.31829 0.17806 9.2249e-05 2.7477 3.5668 -2.2374 1.1421 -0.27133 0.0011904 1.2245 2.1641 26662
 SB35_1663 0.49789 0.6602 0.99138 0.27335 5.2966 11.498 0.064332 0.51631 0.8066 2.373 0.11503 -2.4733 10.509 0.084666 3691.7 0.24051 548.62 0.53009 0.0034717 1.4314 0.82032 7.0309e-05 1.0046 7.9168 0.098366 0.33325 0.032762 1.1016 0.66501 -2.5599 0.27562 -0.99794 0.001449 1.0879 1.3784 26663
 SB35_1664 0.49893 0.82227 12.284 3.6288 10.748 24.844 0.044256 0.54724 0.94934 3.387 0.16605 -2.3896 11.44 0.30414 1899.2 0.017639 375.56 0.48519 0.0012308 1.8006 0.62328 2.791e-05 0.72822 4.9873 0.37562 0.058008 0.00013575 2.2802 4.6746 -2.5332 1.2924 -0.84099 0.00089593 1.144 2.0149 26664
 SB35_1665 0.19696 0.76805 2.5775 0.35204 5.8029 18.147 0.051708 0.77861 1.1502 1.2083 0.36001 -1.9564 4.0786 0.061362 3798.3 0.22146 185.65 0.1821 0.0020767 2.8167 0.36665 0.0001611 1.1205 0.2175 0.08289 0.51784 0.048377 1.886 1.9432 -2.191 0.30691 -0.42686 0.0015517 1.0404 1.3291 26665
 SB35_1666 0.29758 0.96594 4.9035 1.5917 5.0321 12.084 0.034667 0.76352 1.0588 1.9029 0.53903 -2.265 9.8789 0.102 2039.1 0.007852   253 0.74497 0.0058263 1.4221 0.88804 9.1515e-05 0.45235 1.2801 0.16204 0.38994 0.00051278 0.22356  2.98 -1.1042 2.2973 -0.59444 0.0010785 0.9982 1.7285 26666
 SB35_1667 0.3987 0.62498 1.0359 0.51343 9.5576 34.548 0.062234 0.59504 0.84074 2.6562 0.2493 -2.5889 6.5218 0.044642 138.93 0.063999 461.56 0.11883 0.00086793 2.445 0.54387 4.9208e-05 2.797 0.99744 0.045876 0.15385 0.0058617 3.6106 0.79604 -3.9275 0.55443 -0.13331 0.0013406 1.3119 3.0988 26667
 SB35_1668 0.32767 0.94347 2.3053 0.75205 7.617 21.236 0.031669 0.72049 0.97815 1.3606 0.76872 -2.7838 8.7587 0.086283 873.87 0.14858 539.86 0.079943 0.004479 1.5893 0.70559 3.6575e-05 0.29552 0.33145 0.027114 0.25002 0.0012734 1.3746 8.0587 -3.5547 3.5076 -0.96041 0.0015083 0.90672 1.1129 26668
 SB35_1669 0.22644 0.69706 7.7399 1.1531 4.0927 15.18 0.064294 0.63971 0.77103 3.8817 0.17855 -2.0702 7.651 0.21396 2960.4 0.010294 348.49 0.55266 0.00066364 2.5439 0.26229 0.00021878 3.0602 2.4143 0.12403 0.11763 0.0022937 2.9786 1.3651 -1.3988 0.90339 -0.31178 0.00125 1.2833 2.4581 26669
 SB35_1670 0.12589 0.89943 1.7054 0.46023 7.1422 10.104 0.042274 0.50235 0.86244 3.0731 0.11766 -1.9023 10.327 0.031385 3189.3 0.29962 212.83 0.14757 0.001913 1.2115 0.9831 0.00011962 0.66998 0.1498 0.06068 0.074286 0.00034228 3.1305 4.0982 -0.29749 1.5544 -0.72943 0.0017195 1.2355 3.8217 26670
 SB35_1671 0.42783 0.74129 5.7642 2.3978 13.463 29.526 0.054628 0.82181 1.0867 2.1457 0.50576 -2.4438 5.2154 0.14352 1101.9 0.042642 423.04 0.30002 0.0032104 2.1709 0.42717 6.6695e-05 1.741 6.052 0.21172 0.79072 0.019744 0.51565 0.47795 -4.9736 0.41135 -0.0027894 0.0010674 1.0689 1.4318 26671
 SB35_1672 0.40503 0.98767 1.414 1.325 5.6067 36.963 0.030896 0.67632 0.99104 2.3691 0.40408 -2.3606 7.3971 0.026694 2361.6 0.096477 295.67 0.099154 0.0052638 1.2996 0.78308 0.00022867 0.56789 0.52338 0.1086 0.067676 0.036978 2.6539 1.047 -0.52829 3.2761 -0.24917 0.00092945 0.93588 1.1915 26672
 SB35_1673 0.10377 0.64661 6.7294 0.85363 12.127  13.5 0.068507 0.65726 0.80893 1.6541 0.11143 -1.9933 8.0047 0.17249 464.77 0.01189 493.27 0.8886 0.00055147 2.3177 0.22716 4.0338e-05 1.4762 2.3031 0.030717 0.40687 7.5316e-05 1.008 8.6727 -4.5815 0.77796 -0.52253 0.0016237 1.2486 2.2474 26673
 SB35_1674 0.20324 0.84439 1.8884 2.0903 9.6432 19.525 0.040527 0.48484 0.90033 1.2474 0.22386 -2.2316 5.9538 0.071812 1700.6 0.4615 369.61 0.21825 0.0015556 1.923 0.90557 6.9891e-05 0.35246 0.11738 0.24107 0.3217 0.010632 0.85118 0.62133 -3.1683 1.8134 -0.44018 0.0011683 1.2064 2.8912 26674
 SB35_1675 0.30516 0.79008 8.9512 0.405 4.5719 27.918 0.057936 0.86602 1.0996 3.5586 0.8105 -2.6146 10.565 0.25166 3598.5 0.036925 165.67 0.40676 0.0036919 2.944 0.46229 0.00013233 3.6484 9.0645 0.053147 0.17096 0.00067512 3.4865 3.8194 -1.634 0.43767 -0.79154 0.0013563 1.1037 1.8525 26675
 SB35_1676 0.3716 0.87116 4.2002 0.2825 3.9801 31.258 0.048467 0.54054 0.93722 2.0757 0.27068 -2.6854 4.8401 0.12268 3394.8 0.027169 232.64 0.25306 0.0010002 1.0883 0.68805 0.00017469 0.37737 3.6386 0.094542 0.20626 0.0046344 1.7469 1.7211 -0.87401 1.113 -0.11474 0.0014153 1.1788 2.6326 26676
 SB35_1677 0.26961 0.71292 1.2494 2.9479 8.5441 11.171 0.050934 0.80864 1.1131 2.8974 0.6505 -2.1607 11.701 0.037942 1310.5 0.19176 428.76 0.17413 0.0023867 2.0449 0.34389 2.9736e-05 2.3325 0.26266 0.33022 0.13071 0.001505 2.103 6.3943 -4.3189 0.28663 -0.65361 0.0012236 1.0113 1.0391 26677
 SB35_1678 0.17025 0.91558 10.622 0.63887 13.673 16.153 0.037976 0.73349 1.0217 4.3936 0.33063 -1.8131 6.2758 0.35794 542.45 0.0050985 508.34 0.6552 0.0068425 1.7124 0.82328 5.3289e-05 0.86353 1.4113 0.040454 0.086667 0.016811 3.7567 0.89613 -2.9203 2.4441 -0.3212 0.0016827 0.96349 1.5981 26678
 SB35_1679 0.47134 0.66908 3.1466 1.9619 6.4513 23.596 0.060489 0.60172 0.82863 1.5674 0.13795 -2.5407 9.133 0.051038 2627.7 0.073919 306.05 0.06775 0.00072077  2.67 0.56667 9.7304e-05 1.3291 0.57531 0.18525 0.62129 0.00017049 0.394 2.185 -1.9552 0.64682 -0.90705 0.00098471 1.341 3.4237 26679
 SB35_1680 0.45084 0.9076 6.2772 0.4252 9.1848 11.618 0.053918 0.73912 0.79767 4.1443 0.14401 -2.7423 5.3982 0.093354 305.98 0.02043 271.96 0.23288 0.0063393 1.8623 0.20059 0.00011426 1.2043 0.30067 0.071385 0.082071 0.00024754 0.26948 9.7071 -4.1342 3.8461 -0.55045 0.00094154 0.88608 3.661 26680
 SB35_1681 0.15288 0.65168 1.3168 2.6381   4.8 33.222 0.046431 0.62108 1.0015 1.4502 0.31138 -2.1116 10.006 0.23272 2391.5 0.25499 463.33 0.38127 0.00094544 2.7553 0.75653 6.0368e-05 0.92819 4.1662 0.35312 0.73063 0.021987 3.8812 1.1338 -0.66817 0.9283 -0.21447 0.001583 1.2895 1.6319 26681
 SB35_1682 0.25262 0.85107 10.024 0.81297 6.0815 21.964 0.06316 0.52122 1.1069 2.1931 0.62321 -1.8655 7.9546 0.03489 3631.2 0.0068178 399.57 0.088969 0.0013407 1.4854 0.48572 3.4841e-05 2.1198 0.67145 0.044992 0.27623 0.00092096 2.2285 3.4021 -2.0813 1.5259 -0.76386 0.0011527 1.2117 1.0669 26682
 SB35_1683 0.35149 0.7084 2.1169 1.0497 11.18 16.044 0.035627 0.80294 0.8922 3.138 0.28746 -2.4807 8.5662 0.15865 1546.7 0.055273 189.36 0.9905 0.0022595 2.3814 0.92902 0.00019745 0.40883 1.6467 0.14587 0.10869 0.0025542 1.6214 0.57547 -3.0284 0.36235 -0.47463 0.0014004 1.0783 2.7999 26683
 SB35_1684 0.32254 0.82704 1.1282 1.4725 12.881 13.593 0.06647 0.47842 1.1298 1.1834 0.87551 -2.4098 6.8412 0.32722 1468.1 0.12886 212.24 0.61383 0.0017534 1.5257 0.32045 8.4138e-05 3.8689 2.0168 0.13792 0.35475 0.00037086 3.362 5.8348 -4.455 1.2978 -0.68159 0.0014559 1.1232 1.9702 26684
 SB35_1685 0.22374 0.78205 3.7863 0.56412 6.8473 39.712 0.033878 0.84743 0.91975 3.3138 0.20368 -1.9363 9.7023 0.065678 3366.2 0.0089006 402.14 0.072305 0.0029392 2.6072 0.66462 4.6067e-05 0.31336 0.45819 0.027619 0.16555 0.0065274 0.97568 1.5564 -0.4204 0.34341 -0.079862 0.0012115 1.0468 2.9686 26685
 SB35_1686 0.12388 0.9832 3.338 3.9281 4.2704 26.267 0.055588 0.69484 0.81428 2.4922 0.10314 -2.2918 4.2767 0.11154 2594.2 0.34663 534.99 0.28194 0.0041008 1.1501 0.59323 2.5706e-05 1.5524 7.7852 0.22544 0.052771 9.8171e-05 1.1335 2.3873 -1.8191 2.0762 -0.87931 0.0016385 0.9746 2.295 26686
 SB35_1687 0.42201 0.62647 11.28 0.32001 7.9639 18.774 0.043199 0.66372 1.0353 1.7823 0.44407 -2.5621 11.134 0.049091 697.02 0.049152 326.42 0.15627 0.00060829 2.2326 0.84985 0.00015106 0.50365 0.10084 0.070388 0.5572 0.053874 2.5284 0.99395 -3.3739 0.53478 -0.35583 0.0010003 1.321 1.2741 26687
 SB35_1688 0.44521 0.87895 2.8894 0.70663 4.7929 14.361 0.066966 0.50922 1.1427 2.7167 0.46818 -2.7074 9.4405 0.13123 3956.8 0.11161 355.35 0.83039 0.0014288 1.3632 0.39322 5.6669e-05 1.8414 2.757 0.034341 0.095267 0.012163 0.64113 2.1226 -1.4273 1.0714 -0.39222 0.00085528 1.154 1.531 26688
 SB35_1689 0.14639 0.73638 13.757 1.8223 10.034 20.529 0.029321 0.83996 0.95765 1.9428 0.12931 -2.1387 6.0795 0.040818 1869.6 0.013706 159.23 0.10663 0.003387 2.2544 0.64983 0.00010536 0.59723 0.37861 0.11122 0.5774 0.00018993 3.0051 5.1833 -3.6043 0.2586 -0.86873 0.0015638 1.0215 3.9027 26689
 SB35_1690 0.24655 0.93588 0.96471 0.25574 11.658 29.565 0.057611 0.70231 0.85218 1.534 0.19289 -1.8379 11.88 0.39344 106.43 0.40026 279.46 0.45478 0.0048291 1.9844 0.52044 0.00018547 3.2265 7.0464 0.056898 0.22672 0.003353 2.854 0.72658 -4.6911 2.7449 -0.16819 0.0011227 0.94371 2.5239 26690
 SB35_1691 0.34466 0.68004 4.5741 3.1692  5.35 10.797 0.040237 0.6329 1.0482 4.2958 0.69952 -2.5161 4.5228 0.055802 2192.6 0.031926 481.74 0.19431 0.00050651 2.8824 0.8646 3.2141e-05 0.26141 0.17437 0.28116 0.12147 0.0016767 1.4992 2.6956 -0.03304 0.65178 -0.56645 0.001325 1.3462 1.1836 26691
 SB35_1692 0.3782 0.96108 8.2192 2.3089 6.7287 16.981 0.049359 0.75745 0.78555 1.6918 0.23881 -2.3212 10.76 0.029029 2802.6 0.02359 516.73 0.13243 0.0074701 1.0267 0.28574 7.6872e-05 2.5272 0.19001 0.28285 0.29117 0.0076921 3.7361 1.2166 -2.4737 2.8961 -0.27733 0.0014962 0.91131 3.2956 26692
 SB35_1693 0.28021 0.60445 2.4455 0.37669 14.29 24.812 0.046926 0.57613 0.96438 2.4208 0.57238 -2.0327 5.6519 0.18654 902.77 0.16561 319.13 0.33425 0.00078778 2.1063 0.72902 0.00013791 0.48759 4.3557 0.088399 0.18502 0.00075214 0.098065 7.4674 -2.7973 0.76638 -0.98809 0.0012907 1.2586 1.7748 26693
 SB35_1694 0.17998 0.80531 5.1962 1.1978 8.1725 35.74 0.060198 0.56621 1.0698 3.802 0.37576 -2.1929 8.3281 0.079373 1135.6 0.0059051 242.21 0.085318 0.0010932 1.6491 0.40061 0.00025223 1.0211 0.85464 0.1807 0.061256 0.026755 1.7615 0.5347 -3.8987 1.8598 -0.037487 0.0017351 1.1864 1.3573 26694
 SB35_1695 0.47882 0.76042 1.5399 0.91895 3.8147 12.774 0.037651 0.78465 0.88008 1.3304 0.15636 -2.6532 7.2165 0.27961 3034.5 0.085109 446.15 0.51775 0.0026056 2.7336 0.95653 4.2155e-05 0.78676 1.0971 0.036222 0.44034 8.3905e-05 2.4047 4.4361 -1.0549 0.47903 -0.7015 0.0010233 1.1091 2.1545 26695
 SB35_1696 0.48321 0.97468 1.8311 0.29967 13.114 10.67 0.063764 0.83591 1.0121 3.2336 0.18109 -2.1484 8.1937 0.027561 2550.1 0.022192 408.25 0.42196 0.00063795 2.8493 0.81101 0.0002217 0.25308 0.88946 0.23348 0.098189 0.00026018 3.5148 7.6782 -1.7939 0.47434 -0.40984 0.0014426 1.1927 1.6758 26696
 SB35_1697 0.18144 0.61565 8.7384 3.6736 7.3351 30.512 0.036273 0.5165 0.78796 1.1551 0.75174 -2.7055 7.3322 0.19435 651.33 0.1776 205.94 0.20981 0.0042762 1.7677 0.55512 4.1275e-05 3.121 1.2214 0.066869 0.59197 0.0254 0.15089 1.4338 -3.3258 1.9654 -0.82382 0.0011946 1.1193 3.5605 26697
 SB35_1698 0.28186 0.81835 1.4543 0.57763 4.1579 20.11 0.053313 0.62563 0.89655 1.8266 0.49565 -2.5218 10.625 0.082629 1387.2 0.006415 332.72 0.78575 0.0030817 2.475 0.67768 7.2659e-05 0.62998 0.22707 0.13098 0.23339 0.00098287 1.9894 3.943 -4.4313 0.70924 -0.1545 0.0016537 0.9196 2.7531 26698
 SB35_1699 0.38317 0.77257 6.9119 1.5058   7.5 14.69 0.045785 0.70637 1.1035 2.5533 0.11907 -1.8243 5.7677 0.2657 3286.9 0.079037 528.87 0.11244 0.001829 1.3924 0.33434 0.00012574 1.9441 5.619 0.028613 0.12436 0.0030775 2.3443 0.4964 -0.38061 2.9867 -0.61524 0.001012 1.263 1.0835 26699
 SB35_1700 0.3432 0.89119 10.881 1.0223 9.1935 12.479 0.056311 0.58104 0.9163 1.4232 0.35495 -2.0034 11.512 0.13812 3708.3 0.10318 469.71 0.084492 0.0023563 2.5128 0.91639 0.00016918 0.81307 5.9029 0.043443 0.30672 0.00043421 0.60783 5.0743 -2.1175 0.70198 -0.29098 0.00095851 0.94812 3.0477 26700
 SB35_1701 0.24216 0.74934 3.2451 0.79285 5.2296 36.458 0.043724 0.74947 1.1342 4.0659 0.1698 -2.3426 4.9053 0.039203  1622 0.014956 265.75 0.52397 0.0014061 1.6197 0.47217 3.0393e-05 1.0537 0.13532 0.15355 0.19382 0.0067694 3.2459 1.7915 -3.0851 2.6525 -0.93922 0.0015965 1.3545 1.9164 26701
 SB35_1702 0.14141 0.94716 4.0893 2.8248 5.8379 24.058 0.065746 0.79259 1.0256 3.1975 0.25439 -2.6357 9.0728 0.37768 353.91 0.4273 195.56 0.12808 0.00098618 2.1396 0.79493 5.5586e-05 0.46138 2.658 0.075165 0.064434 0.00011671 2.8949 3.0488 -4.1664 0.26167 -0.019957 0.0011411 1.1642 1.2526 26702
 SB35_1703 0.44355 0.69356 1.2148 0.4559 10.68 17.196 0.033352 0.56126 0.82489 2.2354 0.53261 -2.2183 6.4617 0.058763 2441.3 0.030168 393.19 0.34497 0.0066465 1.2436 0.23836 9.2773e-05 2.3951 0.34122 0.34085 0.46069 0.058271 1.2518 0.77749 -0.71895 1.016 -0.74644 0.0013853 1.0278 2.3312 26703
 SB35_1704 0.41431 0.83998 4.742 0.98134 6.2742 15.642 0.057125 0.61265 0.95342 2.4666 0.66385 -2.051 4.1433 0.31434 1212.7 0.11915 312.74 0.096325 0.0027097 2.3483 0.99494 2.9076e-05 0.38699 9.3354 0.17543 0.077177 0.012529 3.3871 1.6696 -3.7774 0.50605 -0.5016 0.0014794 0.98472 3.9642 26704
 SB35_1705 0.11324 0.79429 0.9924 1.2808 14.054 22.36 0.039475 0.74436 1.1463 1.7245 0.26749 -2.7951 11.251 0.069115 3109.8 0.0097141 522.93 0.92152 0.0011434 1.2688 0.43838 0.0001534 2.0082 0.12936 0.038335 0.69088 0.00022088 0.77533 6.5965 -0.95643 2.0968 -0.2281 0.0012773 1.3272 1.5052 26705
 SB35_1706 0.21252 0.99671 12.737 0.36788 8.6877 32.279 0.067453 0.79773 1.0377 1.3056 0.13603 -2.4317 6.708 0.11748 2850.5 0.37011 439.95 0.2449 0.00081952 2.9758 0.7164 8.8537e-05 0.95894 2.0824 0.29945 0.25943 0.0036022 1.1156 0.83672 -2.3509 0.33302 -0.80883 0.0017468 1.1275 1.1514 26706
 SB35_1707 0.31463 0.63776 2.6834 2.2578 3.913 11.789 0.030083 0.52969 0.86201  3.73 0.33815 -1.9221 9.8191 0.047117 952.49 0.046455 248.6 0.3598 0.0078109 1.8914 0.27219 5.0245e-05 1.2431 0.5107 0.08579 0.10263 0.00198 2.7226 2.3384 -2.6907 1.4023 -0.45707 0.0010385 1.055 2.5912 26707
 SB35_1708 0.36213 0.91879 1.7803 3.2539 4.4059 18.49 0.059513 0.85499 0.97418 1.9911 0.10919 -1.9773 7.586 0.097247 62.291 0.019221 153.12 0.2861 0.00052977 2.0118 0.87766 3.806e-05 0.5311 0.6481 0.058608 0.34094 0.0088266 0.48154 1.0513 -4.821 0.37496 -0.63671 0.00086874 1.2199 1.8025 26708
 SB35_1709 0.26033 0.66529 5.9604 0.26223 10.01 27.016 0.037085 0.47387 0.77506 2.7832 0.4089 -2.3766 8.9476 0.221 2146.9 0.27347 361.65 0.15518 0.0050222 1.1207 0.53433 0.00020809 1.6394 1.4724 0.26567 0.15995 0.00078522 3.8679 8.6437 -0.14248 1.4169 -0.097457 0.0015808 1.0826 3.2406 26709
 SB35_1710 0.16078 0.86321 2.2143 1.7018 12.186 39.033 0.050045 0.66826 0.88365 4.1916 0.82193 -2.5993 5.0294 0.033149  3876 0.0074073 475.45 0.6318 0.0035416 2.6405 0.61099 0.00011612 0.30347 0.25046 0.032437 0.050645 0.032019 2.0225 0.67902 -1.5612 0.97894 -0.92813 0.0011076 0.89233 2.0954 26710
 SB35_1711 0.46206 0.72145 7.4649 0.65906 5.5816 13.951 0.047492 0.68727 1.0656 1.4973 0.21888 -2.2468 10.387 0.16518 1790.3 0.051335 285.57 0.06974 0.0014863 1.7426 0.35511 6.8331e-05 3.7411 3.2442 0.11461 0.53767 8.8945e-05 1.6277 3.4922 -3.7195 3.8009 -0.34212 0.0013134 1.2996 1.3937 26711
 SB35_1712 0.46656 0.85831 0.93548 2.5571 7.8388 27.125 0.034102 0.64966 1.1608 3.9781 0.20614 -2.046 6.1445 0.12702 3143.4 0.025674 342.3 0.21982 0.0033578 2.7857 0.41493 5.7928e-05 3.4652 1.6885 0.062504 0.06931 0.00013002 1.5022 5.9654 -0.19056 0.60057 -0.20036 0.0015235 0.95718 1.3087 26712
 SB35_1713 0.1684 0.70097 4.4655 0.49012 4.337 19.812 0.06155 0.68084 0.9396 1.394 0.85803 -2.3001 9.2516 0.036251  1058 0.20472 546.26 0.40092 0.0019894 1.8311 0.97151 0.00010204 0.33322 0.74301 0.20005 0.41897 0.042159 2.148 1.5234 -4.851 2.5293 -0.53624 0.0012617 1.3308 2.0491 26713
 SB35_1714 0.26834 0.90177 2.9717 1.1308 7.0299 13.163 0.044821 0.86146 0.84507 2.0937 0.43426 -2.6711 4.7088 0.3417 794.81 0.0055638 416.64 0.10282 0.00069392 2.4135 0.29875 0.00017681 1.522 3.7826 0.025611 0.32993 0.00048372 3.9924 2.5935 -3.4566 0.28328 -0.48505 0.0017061 1.1705 3.1863 26714
 SB35_1715 0.36701 0.6577 14.129 0.73642 12.543 37.631 0.052393 0.49239 1.0553 2.9997 0.10461 -2.1828 11.82 0.052889 2879.3 0.068338 219.02 0.86346 0.0046595 1.454 0.74296 3.3522e-05 0.58818 0.2921 0.12781 0.17627 0.004898 0.35704 0.91424 -1.2772 1.1736 -0.77394 0.0010506 1.0069 1.6834 26715
 SB35_1716 0.30701 0.97618 5.3225 0.52218 11.113 23.194 0.04151 0.81709 0.76755 1.2312 0.30767 -2.1276 5.5871 0.025764  2114 0.089592 179.35 0.70413 0.00090263 2.5744 0.50776 7.8669e-05 1.4063 0.11304 0.15731 0.21587 0.001095 2.5972 9.3608 -1.2196 0.442 -0.069778 0.00088434 1.202  2.42 26716
 SB35_1717 0.20802 0.63291 1.5881 1.6211 6.1202 16.579 0.054141 0.53532 0.98251 3.4525 0.14695 -2.7263 10.949 0.18066 216.26 0.012917 381.66 0.062566 0.006094 1.5582 0.85111 0.00013372 0.91011 8.1601 0.048552 0.13753 0.0022267 1.241 1.1766 -4.061 1.7161 -0.67117 0.0015366 1.0954 1.132 26717
 SB35_1718 0.10835 0.83234 8.0025 0.331 4.9901 11.002 0.032432 0.60696 1.077 2.6068 0.29395 -2.4959 7.0303 0.075175 1949.2 0.4949 455.47 0.26812 0.0021604 2.203 0.37854 0.00023964 2.2544 0.43894 0.39767 0.090821 0.00028986 0.89986 3.2344 -2.6423 0.84065 -0.37004 0.0010955 0.92571 1.4719 26718
 SB35_1719 0.40629 0.77733 2.3778 3.4167 8.8379 32.149 0.064782 0.72505 0.87302 1.8669 0.61445 -1.8502 8.388 0.24302  3846 0.034736 259.31 0.16555 0.0012869  1.18 0.63444 4.3818e-05 0.36613 1.7893 0.080444 0.65469 0.018377 3.2625 0.60487 -2.3211 3.1768 -0.89343 0.001354 1.2423 3.7224 26719
 SB35_1720 0.43593 0.92975 9.6935 1.8397 3.7517 33.844 0.041054 0.77367 0.80467 2.8435 0.58538 -1.9545 10.195 0.090386 617.48 0.138 435.07 0.73625 0.00075162 2.2867 0.57856 0.0001087 2.7023 0.15485 0.039061 0.054753 0.035655 1.3763 1.3286 -2.8808 0.39752 -0.85852 0.001427 1.2254 2.189 26720
 SB35_1721 0.13692 0.68558 2.0278 0.5999 8.3126 12.361 0.05866 0.55519 0.99462 2.0364 0.23549 -2.3995 5.3331 0.20648  2705 0.011185 226.53 0.12002 0.0071761 1.3302 0.83444 6.2829e-05 0.43904 6.7532 0.195 0.48616 6.4329e-05 2.7704 6.8429 -1.9312 1.6741 -0.38192 0.0012388 1.0627 1.225 26721
 SB35_1722 0.23727 0.88667 6.5089 3.0063 14.693 17.932 0.030369 0.58708 1.0892 1.5971 0.15452 -2.5752 8.6264 0.030312 3444.8 0.32136 312.15 0.47019 0.0024895 2.9125 0.30779 3.5691e-05 1.1859 0.39701 0.099549 0.3686 0.0098295 3.1204 0.53733 -0.8256 0.85667 -0.58078 0.0016658 0.90236 1.8842 26722
